Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior,Pclass_Fare,Fare_Log,Age_Log
1,2,-0.10463740114712752,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.1416333356444674
1,2,-0.7962859910387481,0,0,-0.12293496395240078,-0.5609748304808925,1,0.24105481868124892,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,-0.46407214074285746
0,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
1,3,0.20276197213803718,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.5855658590722249,-0.7880629125377953,0.3522682378463187
1,1,-0.10463740114712752,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.5323607587471246,0.37131944389592797,0.1416333356444674
1,3,-0.10463740114712752,1,0,-0.3558747427295753,0.059159876663617626,0,-0.39163608705444175,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.05018953705090271,-0.12537350483735854,0.1416333356444674
1,2,0.9712604053509489,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.7837576206954824
0,3,-0.9499856776813305,0,0,-0.5670499462169634,-0.5609748304808925,1,-0.4242399359572559,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.6470842563231222,-0.9003511253244326,-0.6358259099813488
0,1,1.5860591519212783,1,0,0.5805902264958336,0.059159876663617626,0,0.30978725690880304,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,0.11829328064524823,1.1266762047666348,1.0619033330178684
1,1,-1.180535207645204,1,2,2.08881647090158,1.299429290952638,0,0.38204443555828305,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1.53931283516147,1.912445826895527,-0.9330379575617678
0,3,-0.6425863043961658,2,2,0.0741226771848555,1.9195639980971482,0,-0.43305178701207053,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.165214473500608,0.6316850771386074,-0.30870195746324275
1,2,-0.41203677443229225,2,3,-0.2935221756831599,2.5396987052416584,0,-0.56522955283429,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,-0.28961248851385435,0.024673545843682348,-0.10031399301371488
0,1,2.661956958419355,1,4,5.124238728242953,2.5396987052416584,0,0.787426123888799,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,4.39922486752063,2.668221715908568,1.4573159332383514
0,2,0.12591212881674602,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,0.3021057236564724
1,2,1.2018099353148226,1,1,-0.11705264630651252,0.6792945838081278,0,-0.3669629041009608,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.04291938851802279,0.3599165841728647,0.8936972323857162
0,3,-0.719436147717457,0,0,-0.5111679285810251,-0.5609748304808925,1,-0.34052735093651687,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.4891316147329806,-0.6332923913899642,-0.38453670428884756
0,3,-0.33518693111100106,1,0,-0.551755920337654,0.059159876663617626,0,-0.5383534071171054,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6038551123089781,-0.8201999887044109,-0.036378226619262884
1,2,-0.10463740114712752,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,0.1416333356444674
1,3,-0.10463740114712752,0,0,-0.5438147915157048,-0.5609748304808925,1,-0.38943312429073806,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5814092106093265,-0.7808952945425023,0.1416333356444674
1,1,-1.949033640858116,0,2,1.191370091084877,0.6792945838081278,0,0.28638650524763737,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6937574288823533,1.5180915043429581,-2.723944164999802
1,2,-1.2573850509664952,0,1,-0.2758752227454952,0.059159876663617626,0,-0.33171549988170224,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.2563593008106666,0.06348986917184116,-1.0455068995984098
1,1,0.35646165878061953,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5323607587471246,0.37131944389592797,0.4481872602592053
1,3,-1.8721837975368247,2,1,-0.28156224744554,1.299429290952638,0,-0.5056764198505364,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1598575483950526,0.05113795041361231,-2.4267321174193826
1,1,1.7397588385638607,0,0,-0.017053246326412325,-0.5609748304808925,1,0.3996681376679123,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,-0.4447940311287303,0.5108582378319145,1.1246092592323589
0,2,0.5101613454232019,1,2,-0.08175874043118304,1.299429290952638,0,-0.4308488242483669,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.1094257639243982,0.4157219393132522,0.5387746243421346
0,3,-0.10463740114712752,1,0,-0.26489411216415104,0.059159876663617626,0,-0.3234905181071383,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.20697066473292894,0.08693352902323323,0.1416333356444674
0,1,0.04906228549545483,0,0,-0.08175874043118304,-0.5609748304808925,1,0.30273777606495134,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.5057582085845744,0.4157219393132522,0.2503504852742479
1,1,1.5092093085999871,1,0,1.3618608328062438,0.059159876663617626,0,0.8949681864973552,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.854390277401372,1.6054013834400314,1.0296220191147576
0,3,-0.10463740114712752,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,0.1416333356444674
1,3,-0.027787557825836348,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,0.19689805456670476
0,1,2.738806801740646,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,-0.5323607587471246,0.37131944389592797,1.4822042499747905
1,1,-0.10463740114712752,1,0,0.4855907965147383,0.059159876663617626,0,0.23863155964117483,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.02878678374416795,1.0500242415540113,0.1416333356444674
1,2,1.5860591519212783,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,1.0619033330178684
0,3,-0.10463740114712752,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.1416333356444674
1,1,1.432359465278696,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.5323607587471246,0.37131944389592797,0.9966885135321254
0,3,0.35646165878061953,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,0.4481872602592053
0,1,1.3555096219574048,0,0,0.17118091834201157,-0.5609748304808925,1,0.6816473714219806,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.2674436967117292,0.7465522203872704,0.9630759189660346
0,2,1.432359465278696,0,0,-0.4288154815385896,-0.5609748304808925,1,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5445535942382934,-0.33368567152466716,0.9966885135321254
0,3,-0.10463740114712752,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,0.1416333356444674
0,3,0.6638610320657843,0,0,-0.5688146415107299,-0.5609748304808925,1,-0.4268834912737003,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6520722344786004,-0.9100091616240015,0.6245919686902986
0,2,-0.10463740114712752,0,0,-0.7346959991247785,-0.5609748304808925,1,-0.675377691019473,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.1209421810935472,-3.082133996176616,0.1416333356444674
0,1,2.0471582118490255,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5323607587471246,0.37131944389592797,1.2432181448034076
0,3,-0.10463740114712752,0,0,-0.5529323838668316,-0.5609748304808925,1,-0.4030914934257008,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.607180431079297,-0.8261511522345888,0.1416333356444674
1,3,-2.1987956316523123,2,1,-0.28156224744554,1.299429290952638,0,-0.5056764198505364,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1598575483950526,0.05113795041361231,-4.435314935983826
0,3,-0.10463740114712752,0,0,-0.5641087873940193,-0.5609748304808925,1,-0.4198340104298486,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6387709593973253,-0.884450804505842,0.1416333356444674
0,3,0.6638610320657843,0,0,-0.5308736926947507,-0.5609748304808925,1,-0.3700470519701459,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.54483070413582,-0.7198607416515719,0.6245919686902986
1,2,0.27961181545932834,1,2,-0.08175874043118304,1.299429290952638,0,-0.4308488242483669,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.1094257639243982,0.4157219393132522,0.4009331377083069
1,2,-0.48888661775358344,0,0,-0.41018735801759065,-0.5609748304808925,1,-0.189256066248725,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,-0.5094515292988084,-0.2763966271714634,-0.16686009316243783
0,3,-0.5657364610748746,0,0,-0.5032267997590759,-0.5609748304808925,1,-0.32863135201251714,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.46668571303332884,-0.6003439244759702,-0.2362387797427563
0,1,-0.10463740114712752,0,0,0.4888260712199769,-0.5609748304808925,1,1.1574873283819709,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.03183499261696022,1.0527296294545725,0.1416333356444674
0,2,0.35646165878061953,1,0,-0.2405813168701657,0.059159876663617626,0,-0.30527994671725833,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.1898529254042912,0.13703458990304354,0.4481872602592053
0,3,-0.027787557825836348,1,0,-0.5689134644471808,0.059159876663617626,0,-0.5512046106954471,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6523515612553071,-0.9105526690472554,0.19689805456670476
0,3,-0.5657364610748746,0,0,-0.5577370609199931,-0.5609748304808925,1,-0.41028901336727336,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6207610329372788,-0.8508150343788017,-0.2362387797427563
1,3,-2.1027333275006983,0,1,-0.44558008682937117,0.059159876663617626,0,-0.4588264513474033,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.30374509328770916,-0.3880843805546274,-3.5566681295478544
0,3,-1.56478442425166,5,2,0.36882679124385664,3.779968119530679,0,-0.4687397837840698,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.9982068254654601,0.947359378849738,-1.5940081528713292
0,2,-0.10463740114712752,0,0,-0.7346959991247785,-0.5609748304808925,1,-0.675377691019473,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-1.1209421810935472,-3.082133996176616,0.1416333356444674
0,3,1.5860591519212783,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,1.0619033330178684
1,3,2.585107115098064,0,0,-0.5091091174049641,-0.5609748304808925,1,-0.3374432030673318,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,-0.48331230688492266,-0.6246495966932719,1.4320417357849442
1,1,-0.33518693111100106,1,0,1.4083311422087608,0.059159876663617626,0,0.929774998163873,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,0.898173641210569,1.6279824295619338,-0.036378226619262884
0,3,-0.10463740114712752,3,1,-0.1354831239546096,1.9195639980971482,0,-0.49585067721335474,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.5727557294679938,0.3295414409834525,0.1416333356444674
1,1,0.4333115021019107,1,0,1.3829383533949904,0.059159876663617626,0,0.910755498847161,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.8742490810977156,1.6157041728918846,0.49411010214712364
0,1,2.200857898491608,0,0,-0.03587666279325473,-0.5609748304808925,1,0.3714702142925055,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.4625290645704304,0.48406702968622406,1.299435890985306
0,3,0.04906228549545483,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,0.2503504852742479
1,3,-1.56478442425166,1,1,-0.36058059684628596,0.6792945838081278,0,-0.48856644865740273,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-0.06349081213217782,-0.13762600832273184,-1.5940081528713292
0,3,-0.10463740114712752,1,0,-0.26489411216415104,0.059159876663617626,0,-0.3234905181071383,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.20697066473292894,0.08693352902323323,0.1416333356444674
0,3,-0.6425863043961658,0,0,-0.5641087873940193,-0.5609748304808925,1,-0.4198340104298486,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6387709593973253,-0.884450804505842,-0.30870195746324275
0,1,1.9703083685277343,0,0,-0.017053246326412325,-0.5609748304808925,1,0.3996681376679123,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.4447940311287303,0.5108582378319145,1.2143651246585359
0,1,3.1999058616683933,0,0,0.4301017176975453,-0.5609748304808925,1,1.0695168569315452,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.02349387796278377,1.0024948213866767,1.6240461142755962
0,3,-0.6425863043961658,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,-0.30870195746324275
0,3,-0.10463740114712752,0,0,-0.39450274624659437,-0.5609748304808925,1,-0.16576014659616733,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.1593730535555494,-0.23048961900810686,0.1416333356444674
1,1,1.893458525206443,1,0,1.106862362856988,0.059159876663617626,0,0.703971314884248,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.6141359962458407,1.4719408586436735,1.1849922023943722
0,3,-0.10463740114712752,0,0,-0.3794040133131284,-0.5609748304808925,1,-0.1431418873086691,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.11669591245727828,-0.18813048708041388,0.1416333356444674
0,1,-0.33518693111100106,1,2,2.831164957812677,1.299429290952638,0,0.6600583363376848,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,2.2387382165185183,2.153751916417376,-0.036378226619262884
0,3,-0.41203677443229225,0,0,-0.5512665115095161,-0.5609748304808925,1,-0.4005959772069773,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6024717797005256,-0.8177342857855271,-0.10031399301371488
0,3,-0.9499856776813305,0,0,-0.5308736926947507,-0.5609748304808925,1,-0.3700470519701459,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.54483070413582,-0.7198607416515719,-0.6358259099813488
0,3,-0.6425863043961658,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,-0.30870195746324275
0,3,-0.10463740114712752,0,0,-0.5551864879887359,-0.5609748304808925,1,-0.40646819474990575,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6135517418432278,-0.8376494637177788,0.1416333356444674
0,3,0.5870111887444931,0,0,-0.5091091174049641,-0.5609748304808925,1,-0.3374432030673318,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.48331230688492266,-0.6246495966932719,0.5822479494938455
1,1,-1.0268355210026217,0,0,1.3005859063525549,-0.5609748304808925,1,2.37352277394639,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.7966583097902776,1.5748577304337725,-0.7290028744201655
0,1,-0.8731358343600393,1,0,1.827641567424142,0.059159876663617626,0,1.2438434687191542,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1.2932392461578808,1.8122377613733929,-0.547688062634627
1,2,0.27961181545932834,0,2,-0.12293496395240078,0.6792945838081278,0,-0.369900187785899,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.4009331377083069
1,1,-0.10463740114712752,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5323607587471246,0.37131944389592797,0.1416333356444674
0,3,-0.10463740114712752,0,0,-0.20469917923024744,-0.5609748304808925,1,0.11857008901932546,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.377113924935059,0.20683390462436832,0.1416333356444674
1,3,-0.2583370877897099,0,0,0.5946089659095145,-0.5609748304808925,1,1.3159526082709134,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,2.636388702589958,1.1375245398907607,0.025144285328213375
1,3,-0.027787557825836348,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.19689805456670476
0,3,-0.10463740114712752,0,0,-0.5452853709271769,-0.5609748304808925,1,-0.39163608705444175,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5855658590722249,-0.7880629125377953,0.1416333356444674
1,1,0.5101613454232019,0,0,-0.11617029865962926,-0.5609748304808925,1,0.2511884473942858,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.5381800665951825,0.361348788089461,0.5387746243421346
1,1,1.893458525206443,1,0,0.662942673538269,0.059159876663617626,0,0.3714702142925055,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.19588405195268624,1.188844321878178,1.1849922023943722
0,3,-0.41203677443229225,0,0,-0.558325292684582,-0.5609748304808925,1,-0.4111701984727549,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6224236923224382,-0.8538751390212741,-0.10031399301371488
0,1,1.3555096219574048,0,0,0.06578860954416106,-0.5609748304808925,1,0.5237671984430778,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,-0.36674214895180807,0.6212047649429226,0.9630759189660346
1,2,0.35646165878061953,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,-0.6553975532489191,-0.5385497616659674,0.4481872602592053
0,3,-0.10463740114712752,0,0,-0.16646411453197382,-0.5609748304808925,1,0.17584712087562057,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.4851867849704191,0.27639678810685203,0.1416333356444674
1,2,0.5101613454232019,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.5387746243421346
0,3,0.20276197213803718,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,0.3522682378463187
1,1,0.04906228549545483,0,0,1.4652908004374259,-0.5609748304808925,1,2.6202546034811998,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.9518398524051536,1.6550088670537937,0.2503504852742479
0,3,-0.5657364610748746,0,0,-0.5489135844511608,-0.5609748304808925,1,-0.3970712367850514,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.595821142159888,-0.8059607675574288,-0.2362387797427563
0,3,-0.10463740114712752,0,0,-0.5646970191586081,-0.5609748304808925,1,-0.42071519553533004,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6404336187824847,-0.8876115073381831,0.1416333356444674
1,1,1.1249600919935314,0,1,0.6295122858931569,0.059159876663617626,0,0.3464304583351442,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,0.16438663256022684,1.1640533508450142,0.8578682498762662
0,3,-0.10463740114712752,0,0,-0.5645981962221572,-0.5609748304808925,1,-0.4205671564376092,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6401542920057779,-0.8870798384162878,0.1416333356444674
0,3,0.8559856403690123,0,0,-0.5523441521022427,-0.5609748304808925,1,-0.4022103083202193,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6055177716941376,-0.8231713196326232,0.7258762831035462
1,2,1.5860591519212783,0,0,-0.4876386579974721,-0.5609748304808925,1,-0.30527994671725833,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6553975532489191,-0.5385497616659674,1.0619033330178684
0,1,-0.10463740114712752,0,0,4.483606807479136,-0.5609748304808925,1,7.141763418804309,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,3.795634729748325,2.548137596604629,0.1416333356444674
0,3,0.7407108753870755,0,0,-0.548226529750121,-0.5609748304808925,1,-0.39604201258184907,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5938791559980219,-0.8025478579119842,0.665863871385615
0,2,-0.48888661775358344,2,1,-0.4641093874139191,1.299429290952638,0,-0.5740414038891046,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6110599696446689,-0.45171191967458874,-0.16686009316243783
1,2,-2.1027333275006983,1,1,-0.12293496395240078,0.6792945838081278,0,-0.369900187785899,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.03183499261696022,0.3503178914890206,-3.5566681295478544
0,3,-0.10463740114712752,0,0,-0.5645981962221572,-0.5609748304808925,1,-0.4205671564376092,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.6401542920057779,-0.8870798384162878,0.1416333356444674
0,3,-0.9499856776813305,1,1,-0.5645981962221572,0.6792945838081278,0,-0.5904408461588517,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,-0.6401542920057779,-0.8870798384162878,-0.6358259099813488
1,3,-0.10463740114712752,0,2,-0.20862150863652568,0.6792945838081278,0,-0.412687011767657,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.3660273121548165,0.1994278313614533,0.1416333356444674
0,3,0.04906228549545483,0,0,-0.5308736926947507,-0.5609748304808925,1,-0.3700470519701459,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.54483070413582,-0.7198607416515719,0.2503504852742479
1,2,-1.7184841108942424,0,2,-0.11705264630651252,0.6792945838081278,0,-0.3669629041009608,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.04291938851802279,0.3599165841728647,-1.9577663006004724
0,1,1.2018099353148226,0,0,-0.10999386513144661,-0.5609748304808925,1,0.26044089100184115,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,-0.5323607587471246,0.37131944389592797,0.8936972323857162
1,1,0.04906228549545483,0,0,1.7694066227298482,-0.5609748304808925,1,3.0758273030151164,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.238371486447621,1.788515666498563,0.2503504852742479
0,3,-0.10463740114712752,0,0,-0.3935215756632601,-0.5609748304808925,1,-0.16429032984022424,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.15659973770110347,-0.22768400474939252,0.1416333356444674
1,1,-0.5657364610748746,0,2,0.43000289476109443,0.6792945838081278,0,-0.09379552140170716,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.023586986888352635,1.0024082092795594,-0.2362387797427563
1,1,0.5101613454232019,0,2,0.9358822123074836,0.6792945838081278,0,0.15881087550297904,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.4530420368573379,1.3718032858979057,0.5387746243421346
0,3,-1.56478442425166,4,2,0.0011819383758412065,3.1598334123861687,0,-0.5178973243112858,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.959044709740844,0.5361711062385779,-1.5940081528713292
0,3,-1.4110847376090776,4,2,0.0011819383758412065,3.1598334123861687,0,-0.5178973243112858,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.959044709740844,0.5361711062385779,-1.2967961052909103
1,2,0.20276197213803718,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,0.3522682378463187
0,1,1.5860591519212783,1,0,1.7694066227298482,0.059159876663617626,0,1.2002248059978218,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,1.238371486447621,1.788515666498563,1.0619033330178684
0,1,2.661956958419355,0,0,-0.12293496395240078,-0.5609748304808925,1,0.24105481868124892,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,-0.5445535942382934,0.3503178914890206,1.4573159332383514
1,2,-0.7962859910387481,1,0,-0.12293496395240078,0.059159876663617626,0,-0.21716143616911202,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.03183499261696022,0.3503178914890206,-0.46407214074285746
1,2,-0.10463740114712752,0,0,-0.40852148566027513,-0.5609748304808925,1,-0.18676055003000153,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,-0.5063124283796275,-0.2714236482610978,0.1416333356444674
